item_id,brand_ko,appearances,unique_set_ids,is_ambiguous,price_krw
https://www.elimerek.com/shop/shopdetail.html?branduid=3557807&xcode=001&mcode=001&scode=&type=Y&sort=regdate&current_category=001001&search=&GfDT=bWl3VQ%3D%3D,엘리메르,31,31,False,21500.0
https://numbuzin.com/product/2%EB%B2%88-%EB%94%A5%ED%81%B4%EB%A6%B0-%EC%83%9D%ED%81%AC%EB%A6%BC-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-120ml/31/category/61/display/1/,넘버즈인,31,31,False,9800.0
https://whataskin.co.kr/product/aa-p-%ED%8C%90%ED%85%8C%EB%86%80-%EC%A0%A4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-200ml/25/category/29/display/1/,와더스킨,30,30,False,22000.0
https://dermagen.co.kr/product/%EB%8D%94%EB%A7%88%EA%B2%90-%EC%95%84%ED%81%AC%EC%8B%B9-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-180ml/62/,더마겐,30,30,False,24000.0
https://roundlab.co.kr/product/1025-독도-클렌저-150ml/36/,라운드랩,30,30,False,11700.0
https://www.torriden.com/goods/goods_view.php?goodsNo=158,토리든,30,30,False,5000.0
https://www.theskinfood.com/shop/shopdetail.html?branduid=10321966&search=%ED%8F%BC&sort=order&xcode=005&mcode=042&scode=&GfDT=bml9W1Q%3D#,스킨푸드,30,30,False,16000.0
https://medisection.com/product/detail.html?product_no=8312,메디섹션넘버,30,30,False,22000.0
https://themedicube.co.kr/product/detail.html?product_no=21&cate_no=44&display_group=1,메디큐브,30,30,False,16700.0
https://neopharmshop.co.kr/product/detail.html?product_no=2134&cate_no=1&display_group=11,네오팜,30,30,False,15000.0
https://neopharmshop.co.kr/product/아토팜-판테놀-크림-워시-300ml/2130/,아토팜,30,30,False,19500.0
https://m.bentoncosmetic.com/product/%EB%B2%A4%ED%8A%BC-ac-%EB%B0%94%ED%95%98-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A7%95-120ml-%EC%95%BD%EC%82%B0%EC%84%B1-bha-%EB%AF%B8%EC%82%B0%EC%84%B1-%ED%94%BC%EB%B6%80%EA%B3%BC-%EB%94%A5-%ED%81%B4%EB%A0%8C%EC%A0%80-%EC%84%B8%EC%95%88%EC%A0%9C/689/category/188/display/1/#enp_mbris,벤튼,29,29,False,13900.0
https://jayjun.co.kr/product/detail.html?product_no=1357,제이준,29,29,False,10000.0
https://m.bentoncosmetic.com/product/%EB%B2%A4%ED%8A%BC-%EA%B9%8A%EC%9D%80-%EB%85%B9%EC%B0%A8-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-120g/412/category/188/display/1/#enp_mbris,벤튼,29,29,False,10000.0
https://imfrom.co.kr/product/detail.html?product_no=247&cate_no=175&display_group=1,아임프롬,29,29,False,24000.0
https://mixsoon.co.kr/product/detail.html?product_no=515&cate_no=65&display_group=1,믹순,29,29,False,2000.0
https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180508&t_page=%EB%B8%8C%EB%9E%9C%EB%93%9C%EA%B4%80&t_click=%EB%B2%A0%EC%8A%A4%ED%8A%B8+%EB%9E%AD%ED%82%B9&t_number=1&dispCatNo=1000001001000010003&trackingCd=Brand_BestRanking_Product,블라이드,29,29,False,16800.0
https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%EB%A7%88%EC%9D%BC%EB%93%9C-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/125/category/45/display/1/,은율,29,29,False,12800.0
https://myrealbarrier.co.kr/product/detail.html?product_no=125,리얼베리어,29,29,False,19000.0
https://dalba.co.kr/goods/goods_view.php?goodsNo=1000000096,달바,29,29,False,28000.0
https://www.naturerepublic.com/goods/goods/view?no=9990,네이처리퍼블릭,29,29,False,3000.0
https://tonymoly.com/products/houttuynia-cordata-cica-cleansing-foam.do?i_sProductcd=TM20220405000140678,토니모리,29,29,False,4500.0
https://boldformula.com/product/%ED%99%94%ED%95%B4-1%EC%9C%84-%ED%94%BC%EC%A7%80-%ED%9D%A1%EC%B0%A9-%EC%97%AC%EB%93%9C%EB%A6%84-%EA%B8%B0%EB%8A%A5%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC/40/category/46/display/1/,볼드포뮬러,29,29,False,32300.0
https://www.iaso.co.kr/shop/shopdetail.html?branduid=2542486&xcode=005&mcode=001&scode=&type=Y&sort=manual&current_category=005001&search=&GfDT=bm95W1U%3D,이아소,29,29,False,19000.0
https://www.theskinfood.com/shop/shopdetail.html?branduid=10323366&search=%ED%8F%BC&sort=order&xcode=008&mcode=000&scode=&GfDT=bG13WA%3D%3D,스킨푸드,29,29,False,15000.0
https://medipeel.co.kr/product/detail.html?product_no=2834&cate_no=499&display_group=1,메디필,29,29,False,18700.0
https://medipeel.co.kr/product/detail.html?product_no=2681&cate_no=499&display_group=1,메디필,29,29,False,15800.0
https://cellfusionc.co.kr/product/약산성-패리어-클렌징폼-165ml/267/,셀퓨전씨,28,28,False,10900.0
https://mixsoon.co.kr/product/detail.html?product_no=282&cate_no=106&display_group=1,믹순,28,28,False,15000.0
https://m.bentoncosmetic.com/product/detail.html?product_no=558&cate_no=188&display_group=1,벤튼,28,28,False,26000.0
https://physiogel.co.kr/product/detail.html?product_no=33&cate_no=28&display_group=1,피지오겔,28,28,False,19500.0
https://sum37.com/product/detail.html?product_no=424&cate_no=24&display_group=1,숨37,28,28,False,14000.0
https://neopharmshop.co.kr/product/detail.html?product_no=2215&cate_no=43&display_group=1,네오팜,28,28,False,13500.0
https://imfrom.co.kr/product/detail.html?product_no=245&cate_no=175&display_group=1,아임프롬,28,28,False,24000.0
https://anua.kr/product/detail.html?product_no=432&cate_no=24&display_group=1,아누아,28,28,False,14000.0
https://mixsoon.co.kr/product/detail.html?product_no=385&cate_no=106&display_group=1,믹순,28,28,False,24000.0
https://mixsoon.co.kr/product/detail.html?product_no=669&cate_no=106&display_group=1,믹순,28,28,False,5000.0
https://www.torriden.com/goods/goods_view.php?goodsNo=209,토리든,28,28,False,5000.0
https://coreanamall.com/products/view/FCXJ060100,앰플엔,27,27,False,3000.0
https://brmudkorea.com/product/detail.html?product_no=178&cate_no=90&display_group=1,비알엠유디,27,27,False,43900.0
https://lagom.kr/product/detail.html?product_no=488&cate_no=86&display_group=1,라곰,27,27,False,4500.0
https://dewytree.com/product/detail.html?product_no=21&cate_no=54&display_group=1,듀이트리,27,27,False,3000.0
https://brmudkorea.com/product/detail.html?product_no=87&cate_no=90&display_group=1,비알엠유디,27,27,False,29900.0
https://medipeel.co.kr/product/detail.html?product_no=3409&cate_no=499&display_group=1,메디필,27,27,False,35000.0
https://lagom.kr/product/detail.html?product_no=328&cate_no=86&display_group=1,라곰,27,27,False,4000.0
https://imfrom.co.kr/product/detail.html?product_no=205&cate_no=175&display_group=1,아임프롬,27,27,False,28000.0
https://medipeel.co.kr/product/detail.html?product_no=3301&cate_no=728&display_group=1,메디필,27,27,False,30000.0
https://www.sulwhasoo.com/kr/ko/products/concentrated-ginseng-rejuvenating-cleansing-foam.html,설화수,27,27,False,68000.0
https://lagom.kr/product/detail.html?product_no=11&cate_no=86&display_group=1,라곰,27,27,False,16000.0
https://aromatica.co/product/detail.html?product_no=2160&cate_no=827&display_group=1,아로마티카,26,26,False,26000.0
https://banila.com/product/detail.html?product_no=687&cate_no=214&display_group=1,바닐라코,26,26,False,12000.0
https://whataskin.co.kr/product/%EB%A7%88%EC%9D%BC%EB%93%9C-%EB%B0%94%ED%95%98-55-%EC%95%BD%EC%82%B0%EC%84%B1-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-200ml/11/category/29/display/1/,와더스킨,26,26,False,22000.0
https://banila.com/product/detail.html?product_no=689&cate_no=214&display_group=1,바닐라코,26,26,False,24000.0
https://www.iaso.co.kr/shop/shopdetail.html?branduid=2558230&xcode=005&mcode=001&scode=&type=Y&sort=manual&current_category=005001&search=&GfDT=bmt7W1k%3D,이아소,26,26,False,38000.0
https://yuripibu.com/product/%EC%B4%9D-480ml-%EA%B7%B8%EB%9E%80%EB%96%BC-%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-160ml-x3%EA%B0%9C/102/category/88/display/1/,유리피부,26,26,False,45900.0
https://telse.co.kr/product/%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%8B%B0%ED%8A%B8%EB%A6%AC-%EC%95%84%ED%81%AC-%ED%94%8C%EB%9F%AC%EC%8A%A4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/121/category/70/display/1/,티엘스,26,26,False,15300.0
https://clubclio.co.kr/shop/goodsView/0000005485,클럽클리오,26,26,False,35000.0
https://dewytree.com/product/detail.html?product_no=938&cate_no=54&display_group=1,듀이트리,26,26,False,16000.0
https://banila.com/product/detail.html?product_no=1154&cate_no=214&display_group=1,바닐라코,26,26,False,28000.0
https://pyunkangyul.com/product/%EC%A7%84%EC%A0%95-%EC%95%84%ED%81%AC%EB%84%A4-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-100ml/374/category/231/display/1/,편강율,26,26,False,9900.0
https://medipeel.co.kr/product/detail.html?product_no=2755&cate_no=499&display_group=1,메디필,26,26,False,9900.0
https://lagom.kr/product/detail.html?product_no=326&cate_no=86&display_group=1,라곰,26,26,False,4000.0
https://dewytree.com/product/detail.html?product_no=610&cate_no=54&display_group=1,듀이트리,26,26,False,24000.0
https://imfrom.co.kr/product/%ED%94%BC%EA%B7%B8-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A0%80/204/category/175/display/1/,아임프롬,26,26,False,18000.0
https://myrealbarrier.co.kr/product/detail.html?product_no=87&cate_no=48&display_group=1,리얼베리어,25,25,False,59800.0
https://myrealbarrier.co.kr/product/detail.html?product_no=215&cate_no=48&display_group=1,리얼베리어,25,25,False,17600.0
https://abib.com/product/detail.html?product_no=327&cate_no=24&display_group=1,아비브,25,25,False,6000.0
https://anua.kr/product/detail.html?product_no=321&cate_no=24&display_group=1,아누아,25,25,False,14800.0
https://medipeel.co.kr/product/detail.html?product_no=3222&cate_no=499&display_group=1,메디필,25,25,False,21000.0
https://medipeel.co.kr/product/detail.html?product_no=2687&cate_no=499&display_group=1,메디필,25,25,False,12900.0
https://lagom.kr/product/detail.html?product_no=327&cate_no=86&display_group=1,라곰,25,25,False,4000.0
https://lagom.kr/product/detail.html?product_no=484&cate_no=86&display_group=1,라곰,24,24,False,22000.0
https://www.sulwhasoo.com/kr/ko/products/gentle-cleansing-oil.html,설화수,24,24,False,47000.0
https://medipeel.co.kr/product/detail.html?product_no=2391&cate_no=499&display_group=1,메디필,24,24,False,24000.0
https://sum37.com/product/detail.html?product_no=382&cate_no=24&display_group=1,숨37,24,24,False,42000.0
https://aromatica.co/product/detail.html?product_no=2421&cate_no=827&display_group=1,아로마티카,24,24,False,28000.0
https://unleashiacosmetics.com/product/에이비씨-소르베-페이셜-클렌저-abc-sorbet-facial-cleanser/272/category/84/display/1/,언리시아,24,24,False,18000.0
https://www.cosrx.co.kr/shop/shopdetail.html?branduid=1177326&search=%C5%AC%B7%BB%C0%FA&sort=sellcnt&xcode=019&mcode=000&scode=&GfDT=Zmp3VQ%3D%3D,코스알엑스,24,24,False,10400.0
https://pongdangshop.com/product/detail.html?product_no=196&cate_no=117&display_group=1,퐁당,24,24,False,3000.0
https://banila.com/product/detail.html?product_no=682,바닐라코,23,23,False,16000.0
https://imfrom.co.kr/product/detail.html?product_no=246&cate_no=175&display_group=1,아임프롬,23,23,False,24000.0
https://lagom.kr/product/detail.html?product_no=652&cate_no=86&display_group=1,라곰,23,23,False,18000.0
https://jayjun.co.kr/product/detail.html?product_no=1476,제이준,23,23,False,9900.0
https://myrealbarrier.co.kr/product/detail.html?product_no=86&cate_no=48&display_group=1,리얼베리어,23,23,False,33900.0
https://pongdangshop.com/product/detail.html?product_no=172&cate_no=117&display_group=1,퐁당,23,23,False,20000.0
https://sum37.com/product/detail.html?product_no=369&cate_no=24&display_group=1,숨37,23,23,False,28000.0
https://sum37.com/product/detail.html?product_no=374&cate_no=24&display_group=1,숨37,23,23,False,9000.0
https://brmudkorea.com/product/detail.html?product_no=171&cate_no=90&display_group=1,비알엠유디,23,23,False,29900.0
https://www.suiskin.co.kr/product/detail.html?product_no=327&cate_no=83&display_group=1,수이스킨,22,22,False,7900.0
https://imfrom.co.kr/product/detail.html?product_no=248&cate_no=175&display_group=1,아임프롬,22,22,False,30000.0
https://imfrom.co.kr/product/detail.html?product_no=202&cate_no=175&display_group=1,아임프롬,22,22,False,30000.0
https://stridex.co.kr/37/?idx=191,스트라이덱스,22,22,False,9900.0
https://themedicube.co.kr/product/detail.html?product_no=356&cate_no=44&display_group=1,메디큐브,22,22,False,17500.0
https://aromatica.co/product/detail.html?product_no=1149&cate_no=827&display_group=1,아로마티카,22,22,False,24000.0
https://brmudkorea.com/product/detail.html?product_no=21&cate_no=72&display_group=1,비알엠유디,22,22,False,6000.0
https://www.edkshop.com/product/detail.html?product_no=274&cate_no=132&display_group=1,이디케이,22,22,False,12500.0
https://www.cosrx.co.kr/shop/shopdetail.html?branduid=1176192&search=%C5%AC%B7%BB%C0%FA&sort=sellcnt&xcode=019&mcode=000&scode=&GfDT=bGh3Uw%3D%3D,코스알엑스,22,22,False,10400.0
https://beautyofjoseon.co.kr/product/미감클렌징밤/16/,조선미녀,22,22,False,19000.0
https://sum37.com/product/detail.html?product_no=413&cate_no=24&display_group=1,숨37,22,22,False,39000.0
https://m.bentoncosmetic.com/product/detail.html?product_no=681&cate_no=188&display_group=1,벤튼,22,22,False,9600.0
https://medipeel.co.kr/product/detail.html?product_no=3916&cate_no=728&display_group=1,메디필,22,22,False,30000.0
https://medipeel.co.kr/product/detail.html?product_no=3917&cate_no=728&display_group=1,메디필,22,22,False,30000.0
https://anua.kr/product/detail.html?product_no=335&cate_no=24&display_group=1,아누아,22,22,False,13500.0
https://pongdangshop.com/product/detail.html?product_no=183&cate_no=117&display_group=1,퐁당,22,22,False,20000.0
https://hemille.com/product/detail.html?product_no=490&cate_no=55&display_group=1,헤밀르,21,21,False,36000.0
https://www.elimerek.com/shop/shopdetail.html?branduid=3558997&xcode=001&mcode=001&scode=&type=Y&sort=regdate&current_category=001001&search=&GfDT=bmd3Ug%3D%3D,엘리메르,21,21,False,17500.0
https://aromatica.co/product/detail.html?product_no=2202&cate_no=827&display_group=1,아로마티카,21,21,False,30000.0
https://mixsoon.co.kr/product/detail.html?product_no=776&cate_no=106&display_group=1,믹순,21,21,False,25000.0
https://lagom.kr/product/detail.html?product_no=574&cate_no=69&display_group=1,라곰,21,21,False,22000.0
https://neopharmshop.co.kr/product/detail.html?product_no=3454&cate_no=175&display_group=1,네오팜,21,21,False,18000.0
https://neopharmshop.co.kr/product/detail.html?product_no=2144&cate_no=48&display_group=1,네오팜,21,21,False,12600.0
https://medipeel.co.kr/product/detail.html?product_no=4116&cate_no=499&display_group=1,메디필,20,20,False,30400.0
https://banila.com/product/detail.html?product_no=1045&cate_no=214&display_group=1,바닐라코,20,20,False,56000.0
https://dewytree.com/product/detail.html?product_no=963&cate_no=54&display_group=1,듀이트리,20,20,False,38000.0
https://medipeel.co.kr/product/detail.html?product_no=3868&cate_no=499&display_group=1,메디필,19,19,False,28000.0
https://themedicube.co.kr/product/detail.html?product_no=2473&cate_no=308&display_group=1,메디큐브,19,19,False,21300.0
https://mixsoon.co.kr/product/detail.html?product_no=869&cate_no=106&display_group=1,믹순,19,19,False,30000.0
https://themedicube.co.kr/product/detail.html?product_no=2304&cate_no=44&display_group=1,메디큐브,19,19,False,21300.0
https://medipeel.co.kr/product/detail.html?product_no=2688&cate_no=499&display_group=1,메디필,19,19,False,9900.0
https://medipeel.co.kr/product/detail.html?product_no=3915&cate_no=728&display_group=1,메디필,19,19,False,30000.0
https://medihealshop.com/product/더마-크림-팩-클렌저로제-피디알엔-모공-탄력/1660/,메디힐,19,19,False,16400.0
https://medipeel.co.kr/product/detail.html?product_no=2739&cate_no=499&display_group=1,메디필,19,19,False,9900.0
https://sum37.com/product/detail.html?product_no=400&cate_no=24&display_group=1,숨37,19,19,False,42000.0
https://lagom.kr/product/detail.html?product_no=329&cate_no=86&display_group=1,라곰,18,18,False,8500.0
https://imfrom.co.kr/product/detail.html?product_no=206&cate_no=175&display_group=1,아임프롬,18,18,False,24000.0
https://imfrom.co.kr/product/detail.html?product_no=215&cate_no=175&display_group=1,아임프롬,18,18,False,18000.0
https://pyunkangyul.com/product/%EC%A7%84%EC%A0%95-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%8F%AC%EB%B0%8D-%ED%81%B4%EB%A0%8C%EC%A0%80-150ml/203/category/231/display/1/,편강율,18,18,False,13900.0
https://banila.com/product/detail.html?product_no=676&cate_no=214&display_group=1,바닐라코,18,18,False,18000.0
https://themedicube.co.kr/product/detail.html?product_no=1927&cate_no=57&display_group=1,메디큐브,18,18,False,21300.0
https://purek.co.kr/product/detail.html?product_no=9&cate_no=25&display_group=1,퓨어케이,18,18,False,13900.0
https://anua.kr/product/detail.html?product_no=330&cate_no=24&display_group=1,아누아,17,17,False,13500.0
https://abib.com/product/detail.html?product_no=186&cate_no=77&display_group=1,아비브,17,17,False,26000.0
https://medipeel.co.kr/product/detail.html?product_no=2855&cate_no=499&display_group=1,메디필,16,16,False,13500.0
https://themedicube.co.kr/product/detail.html?product_no=2360&cate_no=44&display_group=1,메디큐브,16,16,False,28800.0
https://mixsoon.co.kr/product/detail.html?product_no=445&cate_no=106&display_group=1,믹순,16,16,False,47500.0
https://anua.kr/product/detail.html?product_no=463&cate_no=24&display_group=1,아누아,16,16,False,16000.0
https://dewytree.com/product/detail.html?product_no=686&cate_no=54&display_group=1,듀이트리,16,16,False,19000.0
https://www.suiskin.co.kr/product/detail.html?product_no=170&cate_no=83&display_group=1,수이스킨,15,15,False,16900.0
https://imfrom.co.kr/product/detail.html?product_no=234&cate_no=175&display_group=1,아임프롬,15,15,False,18000.0
https://medipeel.co.kr/product/detail.html?product_no=3240&cate_no=499&display_group=1,메디필,15,15,False,10900.0
https://sum37.com/product/detail.html?product_no=406&cate_no=24&display_group=1,숨37,15,15,False,14000.0
https://hemille.com/product/detail.html?product_no=56&cate_no=55&display_group=1,헤밀르,14,14,False,79900.0
https://lagom.kr/product/detail.html?product_no=566&cate_no=69&display_group=1,라곰,14,14,False,18000.0
https://lagom.kr/product/detail.html?product_no=132&cate_no=86&display_group=1,라곰,14,14,False,18000.0
https://lagom.kr/product/detail.html?product_no=10&cate_no=86&display_group=1,라곰,13,13,False,19000.0
https://lagom.kr/product/detail.html?product_no=572&cate_no=69&display_group=1,라곰,13,13,False,19000.0
https://medipeel.co.kr/product/detail.html?product_no=2904&cate_no=499&display_group=1,메디필,13,13,False,19400.0
https://medipeel.co.kr/product/detail.html?product_no=3747&cate_no=499&display_group=1,메디필,12,12,False,14800.0
https://medipeel.co.kr/product/detail.html?product_no=2821&cate_no=499&display_group=1,메디필,12,12,False,19800.0
https://m.bentoncosmetic.com/product/detail.html?product_no=885&cate_no=188&display_group=1,벤튼,12,12,False,17500.0
https://mixsoon.co.kr/product/detail.html?product_no=820&cate_no=106&display_group=1,믹순,12,12,False,15000.0
https://mixsoon.co.kr/product/detail.html?product_no=671&cate_no=106&display_group=1,믹순,12,12,False,4500.0
https://dewytree.com/product/detail.html?product_no=1087&cate_no=54&display_group=1,듀이트리,11,11,False,24000.0
https://themedicube.co.kr/product/detail.html?product_no=2713&cate_no=308&display_group=1,메디큐브,11,11,False,45400.0
https://aromatica.co/product/detail.html?product_no=1305&cate_no=827&display_group=1,아로마티카,9,9,False,18000.0
